url,registrable,url_length,url_entropy,num_subdomains,is_idn,has_repeated_digits,mixed_script,domain_age_days,is_newly_registered,is_very_new,registrar,country,days_until_expiry,is_self_signed,cert_age_days,has_credential_form,form_count,password_fields,email_fields,has_suspicious_forms,suspicious_form_count,keyword_count,html_size,external_links,iframe_count,js_obfuscated,js_keylogger,js_form_manipulation,js_eval_usage,js_risk_score,redirect_count,had_redirects,a_count,mx_count,ns_count,favicon_md5,favicon_sha256,document_text,doc_has_verdict,doc_verdict,doc_risk_score,doc_form_count,doc_submit_buttons,doc_has_login_keywords,doc_has_verify_keywords,doc_has_password_keywords,doc_has_credential_keywords,doc_length,screenshot_phash,ocr_text,ocr_length,ocr_has_login_keywords,ocr_has_verify_keywords
https://sbi.co.in/redirect/,sbi.co.in,27,3.736,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,1,4102,1,0,0,0,0,0,0,1,1,0,0,0,,,"https://sbi.co.in/redirect/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: sbi.co.in
URL: https://sbi.co.in/redirect/
Registrable Domain: sbi.co.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 27 chars, Entropy: 3.74
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 1

   🚩 Phishing Keywords Detected: secure

📊 Metadata:
   First Seen: 2025-10-17T07:26:41.743442+00:00
   Processing Stage: rules:benig",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,562.0,be81c166c43b3b99,,0.0,0.0,0.0
https://sbi.co.in/redirect/,sbi.co.in,27,3.736,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,1,4102,1,0,0,0,0,0,0,1,1,0,0,0,,,"https://sbi.co.in/redirect/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: sbi.co.in
URL: https://sbi.co.in/redirect/
Registrable Domain: sbi.co.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 27 chars, Entropy: 3.74
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 1

   🚩 Phishing Keywords Detected: secure

📊 Metadata:
   First Seen: 2025-10-17T07:26:41.743442+00:00
   Processing Stage: rules:benig",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,453.0,be81c166c43b3b99,,0.0,0.0,0.0
,hdfcbank.com,0,0.0,0,0,0,0,10417,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,,540,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: hdfcbank.com
Registrable Domain: hdfcbank.com
Brand/CSE: BULK_IMPORT (seed: hdfcbank.com)

📡 DNS Records:
   A (IPv4): 104.17.6.56, 104.16.36.67
   AAAA (IPv6): 2606:4700:9ae3:d2fd:740c:0:6810:2443
   MX (Mail): hdfcbank-com.mail.protection.outlook.com
   NS (Nameservers): elmo.ns.cloudflare.com, roxy.ns.cloudflare.com

📋 WHOIS Information:
   Registrar: PDR Ltd. d/b/a PublicDomainRegistry.com
   Domain Age: 10417 days
   Days Until Expiry: 5",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,606.0,b6bd2636b4e642c2,,0.0,0.0,0.0
,hdfcbank.com,0,0.0,0,0,0,0,10417,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,,540,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: hdfcbank.com
Registrable Domain: hdfcbank.com
Brand/CSE: BULK_IMPORT (seed: hdfcbank.com)

📡 DNS Records:
   A (IPv4): 104.17.6.56, 104.16.36.67
   AAAA (IPv6): 2606:4700:9ae3:d2fd:740c:0:6810:2443
   MX (Mail): hdfcbank-com.mail.protection.outlook.com
   NS (Nameservers): elmo.ns.cloudflare.com, roxy.ns.cloudflare.com

📋 WHOIS Information:
   Registrar: PDR Ltd. d/b/a PublicDomainRegistry.com
   Domain Age: 10417 days
   Days Until Expiry: 5",1.0,benign,0.0,1.0,Send,1.0,0.0,0.0,0.0,721.0,b6bd2636b4e642c2,,0.0,0.0,0.0
,hdfc.com,0,0.0,0,0,0,0,9868,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,,357,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: hdfc.com
Registrable Domain: hdfc.com
Brand/CSE: BULK_IMPORT (seed: hdfc.com)

📡 DNS Records:
   A (IPv4): 104.16.122.45, 104.16.121.45
   AAAA (IPv6): 2606:4700:9b01:d41a:3c0c:0:6810:792d
   MX (Mail): hdfc-com.mail.protection.outlook.com
   NS (Nameservers): mia.ns.cloudflare.com, skip.ns.cloudflare.com

📋 WHOIS Information:
   Registrar: PDR Ltd. d/b/a PublicDomainRegistry.com
   Domain Age: 9868 days
   Days Until Expiry: 357

🌍 Network &",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,596.0,,,,,
,pnbindia.in,0,0.0,0,0,0,0,7548,0,0,MPS Infotecnics Limited,IN,1947,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: pnbindia.in
Registrable Domain: pnbindia.in
Brand/CSE: BULK_IMPORT (seed: pnbindia.in)

📡 DNS Records:
   A (IPv4): 49.50.72.206
   NS (Nameservers): ns2.pnbindia.com, ns3.pnbindia.com, ns4.pnbindia.com, ns1.pnbindia.com

📋 WHOIS Information:
   Registrar: MPS Infotecnics Limited
   Domain Age: 7548 days
   Days Until Expiry: 1947

🌍 Network & Location:
   ASN: 55470
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:19:10.664858+00:00
",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,426.0,bf1b58104345e3be,,0.0,0.0,0.0
,pnbindia.in,0,0.0,0,0,0,0,7548,0,0,MPS Infotecnics Limited,IN,1947,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: pnbindia.in
Registrable Domain: pnbindia.in
Brand/CSE: BULK_IMPORT (seed: pnbindia.in)

📡 DNS Records:
   A (IPv4): 49.50.72.206
   NS (Nameservers): ns2.pnbindia.com, ns3.pnbindia.com, ns4.pnbindia.com, ns1.pnbindia.com

📋 WHOIS Information:
   Registrar: MPS Infotecnics Limited
   Domain Age: 7548 days
   Days Until Expiry: 1947

🌍 Network & Location:
   ASN: 55470
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:19:10.664858+00:00
",1.0,benign,0.0,1.0,,0.0,0.0,0.0,0.0,632.0,bf1b58104345e3be,,0.0,0.0,0.0
https://netpnb.com/,netpnb.com,19,3.5369,0,0,0,0,8826,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,IN,2130,0,999,0,0,0,0,0,0,0,1801,1,0,0,0,0,0,0,1,1,1,1,4,d19dbdd7121c97de378c30b401833361,ad65a56c9eed9f87017a91c1951a47bf9c6ee6aa9e0808f33c6cba707d60dca6,"https://netpnb.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: netpnb.com
URL: https://netpnb.com/
Registrable Domain: netpnb.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 19 chars, Entropy: 3.54
      Subdomains: 0, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 1

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T07:28:28.370854+00:00
   Processing Stage: rules:benign",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,434.0,ec6c4c4c4e466c7d,,0.0,0.0,0.0
,email.gov.in,0,0.0,0,0,0,0,3221,0,0,National Informatics Centre,IN,65,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: email.gov.in
Registrable Domain: email.gov.in
Brand/CSE: BULK_IMPORT (seed: email.gov.in)

📡 DNS Records:
   A (IPv4): 164.100.15.5
   NS (Nameservers): ns2.nic.in, ns7.nic.in, ns1.nic.in

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 3221 days
   Days Until Expiry: 65

🌍 Network & Location:
   ASN: 4758
   Country: IN, Delhi

📊 Metadata:
   First Seen: 2025-10-17T07:19:11.596050+00:00
   Processing Stage: rule",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,400.0,,,,,
,kavach.mail.gov.in,0,0.0,0,0,0,0,6604,0,0,National Informatics Centre,IN,335,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: kavach.mail.gov.in
Registrable Domain: kavach.mail.gov.in
Brand/CSE: BULK_IMPORT (seed: kavach.mail.gov.in)

📡 DNS Records:
   A (IPv4): 164.100.15.168

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 6604 days
   Days Until Expiry: 335

🌍 Network & Location:
   ASN: 4758
   Country: IN, Delhi

📊 Metadata:
   First Seen: 2025-10-17T07:19:12.986159+00:00
   Processing Stage: rules:benign",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,359.0,80008083b77f7f7f,,0.0,0.0,0.0
,dc.crsorgi.gov.in,0,0.0,0,0,0,0,4256,0,0,National Informatics Centre,IN,126,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: dc.crsorgi.gov.in
Registrable Domain: dc.crsorgi.gov.in
Brand/CSE: BULK_IMPORT (seed: dc.crsorgi.gov.in)

📡 DNS Records:
   A (IPv4): 103.151.152.102

📋 WHOIS Information:
   Registrar: National Informatics Centre
   Domain Age: 4256 days
   Days Until Expiry: 126

🌍 Network & Location:
   ASN: 140170
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:19:13.695489+00:00
   Processing Stage: rules:benign",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,352.0,99ac44bfb94047b3,,0.0,0.0,0.0
,irctc.co.in,0,0.0,0,0,0,0,8535,0,0,GoDaddy,IN,595,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: irctc.co.in
Registrable Domain: irctc.co.in
Brand/CSE: BULK_IMPORT (seed: irctc.co.in)

📡 DNS Records:
   A (IPv4): 103.252.142.27
   MX (Mail): mail1.irctc.co.in, mail.nget.irctc.co.in, mail.irctc.co.in
   NS (Nameservers): a12-64.akam.net, a13-67.akam.net, a26-67.akam.net, a8-67.akam.net, a1-107.akam.net, a11-66.akam.net

📋 WHOIS Information:
   Registrar: GoDaddy
   Domain Age: 8535 days
   Days Until Expiry: 595

🌍 Network & Location:
   ",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,588.0,,,,,
,accounts.mgovcloud.in,0,0.0,0,0,0,0,578,0,0,"MarkMonitor, Inc.",IN,151,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: accounts.mgovcloud.in
Registrable Domain: accounts.mgovcloud.in
Brand/CSE: BULK_IMPORT (seed: accounts.mgovcloud.in)

📡 DNS Records:
   A (IPv4): 169.148.142.41
   CNAME: zs-in2nic-lc1.mgovcloud.in

📋 WHOIS Information:
   Registrar: MarkMonitor, Inc.
   Domain Age: 578 days
   Days Until Expiry: 151

🌍 Network & Location:
   ASN: 56201
   Country: IN

📊 Metadata:
   First Seen: 2025-10-17T07:19:14.368170+00:00
   Processing Stage: rules:beni",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,460.0,9a57207528e19fab,,0.0,0.0,0.0
https://irctc.com/,irctc.com,18,3.3774,0,0,0,0,8543,0,0,PDR Ltd. d/b/a PublicDomainRegistry.com,IN,587,0,999,0,2,0,0,0,0,3,206185,135,2,0,0,0,0,0,185,1,1,1,2,86aac2c81e17e40a04ec62c7930e2b8b,f82398f8d02486e74958f58feb3d66aa0a9403436ccf853131c17fc3124fde2d,"https://irctc.com/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: irctc.com
URL: https://irctc.com/
Registrable Domain: irctc.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 18 chars, Entropy: 3.38
      Subdomains: 0, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 135

   🚩 Phishing Keywords Detected: login, secure, verify

   ",1.0,benign,0.0,2.0,,1.0,1.0,0.0,0.0,579.0,a787c039e9d146a7,,0.0,0.0,0.0
,airtel.in,0,0.0,0,0,0,0,7589,0,0,GoDaddy,IN,3002,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: airtel.in
Registrable Domain: airtel.in
Brand/CSE: BULK_IMPORT (seed: airtel.in)

📡 DNS Records:
   A (IPv4): 125.16.74.90
   AAAA (IPv6): 2404:a800:ff00:1::101
   MX (Mail): mx-mail41.airtel.com, mx-mail40.airtel.com, mx-mail4.airtel.com, mx-mail39.airtel.com, mx-mail38.airtel.com, mx-mail37.airtel.com, mx-mail36.airtel.com, mx-mail35.airtel.com, mx-mail34.airtel.com, mx-mail3.airtel.com, airtel-in.mail.protection.outlook.com, mx-mail2.airte",0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,783.0,c567ef4545cec610,,0.0,0.0,0.0
,airtel.in,0,0.0,0,0,0,0,7589,0,0,GoDaddy,IN,3002,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,,," 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: airtel.in
Registrable Domain: airtel.in
Brand/CSE: BULK_IMPORT (seed: airtel.in)

📡 DNS Records:
   A (IPv4): 125.16.74.90
   AAAA (IPv6): 2404:a800:ff00:1::101
   MX (Mail): mx-mail41.airtel.com, mx-mail40.airtel.com, mx-mail4.airtel.com, mx-mail39.airtel.com, mx-mail38.airtel.com, mx-mail37.airtel.com, mx-mail36.airtel.com, mx-mail35.airtel.com, mx-mail34.airtel.com, mx-mail3.airtel.com, airtel-in.mail.protection.outlook.com, mx-mail2.airte",1.0,benign,0.0,0.0,,1.0,0.0,0.0,0.0,489.0,c567ef4545cec610,,0.0,0.0,0.0
https://validate.perfdrive.com/?ssa=43a7fe32-1d41-43e2-8401-700facc1c1d3&ssb=91850231325&ssc=https%3A%2F%2Fwww.ntpc.co.in%2F&ssi=a800134a-cs5n-42bf-acb3-dcc3518205ac&ssk=botmanager_support@radware.com&ssm=41491386411128563104013611643730&ssn=45a4a77375442f2349a1dd68f0e393a5b3d7b4a9eb52-7bf1-4631-ade107&sso=1b7112ad-5d095ee66232c11159bdb8311479280563b61bdcc39ada1c&ssp=41911541691760638051176068086498641&ssq=20674338550012175498885500150858021684209&ssr=MTM2LjIzMi4xNTUuMTc4&sst=IC05-Prober/1.0%20(+https://example)&ssu=&ssv=&ssw=&ssx=eyJyZCI6Im50cGMuY28uaW4iLCJfX3V6bWYiOiI3ZjkwMDBiNGE5ZWI1Mi03YmYxLTQ2MzEtYTJhZC01ZDA5NWVlNjYyMzIxLTE3NjA2ODU1MDA2NzAwLTAwMTQyN2Q1OGM1YWQ3MDI3ZjgxMCIsInV6bXgiOiI3ZjkwMDAxN2YyNjljYy0yZjFjLTRhNGMtOTQyNy1jM2RkYTM5YjhiNzExLTE3NjA2ODU1MDA2NzAwLTA3Y2Q4Y2YxYmZhMDk4NDIxMCJ9,ntpc.co.in,801,5.6411,1,0,1,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,0,17905,0,2,1,0,0,0,0,13,1,0,0,0,4b79b212df634bbbcffd46231c4131ab,2ce57bac519aa467d82275e83255b816ccb4a109e3e2a7cae799ba8cb7a388cf,https://validate.perfdrive.com/?ssa=43a7fe32-1d41-43e2-8401-700facc1c1d3&ssb=91850231325&ssc=https%3A%2F%2Fwww.ntpc.co.in%2F&ssi=a800134a-cs5n-42bf-acb3-dcc3518205ac&ssk=botmanager_support@radware.com&ssm=41491386411128563104013611643730&ssn=45a4a77375442f2349a1dd68f0e393a5b3d7b4a9eb52-7bf1-4631-ade107&sso=1b7112ad-5d095ee66232c11159bdb8311479280563b61bdcc39ada1c&ssp=41911541691760638051176068086498641&ssq=20674338550012175498885500150858021684209&ssr=MTM2LjIzMi4xNTUuMTc4&sst=IC05-Prober/1.0%20(+https://exa,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,513.0,a73d38f0e0c2cacb,,0.0,0.0,0.0
https://validate.perfdrive.com/?ssa=43a7fe32-1d41-43e2-8401-700facc1c1d3&ssb=91850231325&ssc=https%3A%2F%2Fwww.ntpc.co.in%2F&ssi=a800134a-cs5n-42bf-acb3-dcc3518205ac&ssk=botmanager_support@radware.com&ssm=41491386411128563104013611643730&ssn=45a4a77375442f2349a1dd68f0e393a5b3d7b4a9eb52-7bf1-4631-ade107&sso=1b7112ad-5d095ee66232c11159bdb8311479280563b61bdcc39ada1c&ssp=41911541691760638051176068086498641&ssq=20674338550012175498885500150858021684209&ssr=MTM2LjIzMi4xNTUuMTc4&sst=IC05-Prober/1.0%20(+https://example)&ssu=&ssv=&ssw=&ssx=eyJyZCI6Im50cGMuY28uaW4iLCJfX3V6bWYiOiI3ZjkwMDBiNGE5ZWI1Mi03YmYxLTQ2MzEtYTJhZC01ZDA5NWVlNjYyMzIxLTE3NjA2ODU1MDA2NzAwLTAwMTQyN2Q1OGM1YWQ3MDI3ZjgxMCIsInV6bXgiOiI3ZjkwMDAxN2YyNjljYy0yZjFjLTRhNGMtOTQyNy1jM2RkYTM5YjhiNzExLTE3NjA2ODU1MDA2NzAwLTA3Y2Q4Y2YxYmZhMDk4NDIxMCJ9,ntpc.co.in,801,5.6411,1,0,1,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,0,17905,0,2,1,0,0,0,0,13,1,0,0,0,4b79b212df634bbbcffd46231c4131ab,2ce57bac519aa467d82275e83255b816ccb4a109e3e2a7cae799ba8cb7a388cf,https://validate.perfdrive.com/?ssa=43a7fe32-1d41-43e2-8401-700facc1c1d3&ssb=91850231325&ssc=https%3A%2F%2Fwww.ntpc.co.in%2F&ssi=a800134a-cs5n-42bf-acb3-dcc3518205ac&ssk=botmanager_support@radware.com&ssm=41491386411128563104013611643730&ssn=45a4a77375442f2349a1dd68f0e393a5b3d7b4a9eb52-7bf1-4631-ade107&sso=1b7112ad-5d095ee66232c11159bdb8311479280563b61bdcc39ada1c&ssp=41911541691760638051176068086498641&ssq=20674338550012175498885500150858021684209&ssr=MTM2LjIzMi4xNTUuMTc4&sst=IC05-Prober/1.0%20(+https://exa,1.0,benign,31.0,1.0,,0.0,0.0,0.0,0.0,1410.0,a73d38f0e0c2cacb,,0.0,0.0,0.0
https://bankofindia.bank.in/,bankofindia.co.in,28,3.7265,1,0,0,0,9999,0,0,,,0,0,999,0,2,0,0,0,0,4,1108131,135,2,1,1,1,0,55,265,1,0,0,0,26f92866e5a2ed2e8bd52c3e1b485a72,3e1b135ef36f54d86877f026160ff70fbfa1802450919187fef4ab45bcd52571,"https://bankofindia.bank.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: bankofindia.bank.in
URL: https://bankofindia.bank.in/
Registrable Domain: bankofindia.co.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 28 chars, Entropy: 3.73
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 2
      Password Fields: 0
      Email Fields: 0
      Submit Buttons: Hidden

   📄 Page Content:
      External Link",,,,,,,,,,,,,,,
https://gridcontroller.in/lander,gridcontroller.in,32,3.9056,0,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,0,13313,0,2,0,0,0,0,0,23,1,0,0,0,,,"https://gridcontroller.in/lander 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: gridcontroller.in
URL: https://gridcontroller.in/lander
Registrable Domain: gridcontroller.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 32 chars, Entropy: 3.91
      Subdomains: 0, Hyphens: 0, Special Chars: 0

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T07:20:31.832581+00:00
   Processing Stage: rules:benign",,,,,,,,,,,a18b8b258f257575,,0.0,0.0,0.0
https://bankofbaroda.bank.in/,bankofbaroda.in,29,3.8144,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,4,1156648,186,4,1,1,0,0,25,144,1,0,0,0,c58b510450ac28d43a5cf4eb948263d2,2a7e9439fbab1db8e211dd7f98f8b5e174a89e5a240b7d86b44de20a167d2675,"https://bankofbaroda.bank.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: bankofbaroda.bank.in
URL: https://bankofbaroda.bank.in/
Registrable Domain: bankofbaroda.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 29 chars, Entropy: 3.81
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 186

   🚩 Phishing Keywords Detected: account, login, secure, urgent

   ⚠️ JavaScript Behavior:
      🚨 Obfuscated",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,449.0,9f1f4350424f1f5a,,0.0,0.0,0.0
https://www.npcil.nic.in/Content/Hindi/index.aspx,npcil.nic.in,49,3.9355,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,0,121893,39,0,0,0,1,0,10,51,1,0,0,0,aeff32ed31b47f1faba98c43d979d919,0ed1aee9f948947f66467544558f536bafa73736a7db76fe0e82d1c9f61400f9,"https://www.npcil.nic.in/Content/Hindi/index.aspx 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.npcil.nic.in
URL: https://www.npcil.nic.in/Content/Hindi/index.aspx
Registrable Domain: npcil.nic.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 49 chars, Entropy: 3.94
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External",,,,,,,,,,,,,,,
https://www.kotak.com/en/home.html,kotak.com,34,3.8,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,2,846160,117,1,0,0,0,0,0,210,1,0,0,0,03283dc7a2bf4938124f26720adf2133,b89c2039545626b4c0c622c9e6889d44a0a515f9c2e46b928464b034156614f6,"https://www.kotak.com/en/home.html 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.kotak.com
URL: https://www.kotak.com/en/home.html
Registrable Domain: kotak.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 34 chars, Entropy: 3.80
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 117

   🚩 Phishing Keywords Detected: account, login

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-1",,,,,,,,,,,,,,,
https://www.idbi.bank.in/,idbibank.in,25,3.6431,2,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,3,174526,367,0,0,0,0,0,0,85,1,0,0,0,24f8a597e80870fc7b012a211e92c7bc,7574656a9d32fe465a5801645e9a5ff547da76018ae49cc8050bdbab67cae501,"https://www.idbi.bank.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.idbi.bank.in
URL: https://www.idbi.bank.in/
Registrable Domain: idbibank.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 25 chars, Entropy: 3.64
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 367

   🚩 Phishing Keywords Detected: password, account, verify

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T",,,,,,,,,,,,,,,
https://www.indusind.bank.in/,indusind.com,29,3.7194,2,0,0,0,9999,0,0,,,0,0,999,0,1,0,0,0,0,3,799847,320,5,0,0,0,0,0,165,1,0,0,0,3e0128a2aa4373f513f7b55822fe9be0,3e61d1f05513278bc00ed7cfcfbbecb9727ddae4a22b0a86c22c649d6d24eeb3,"https://www.indusind.bank.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: www.indusind.bank.in
URL: https://www.indusind.bank.in/
Registrable Domain: indusind.com
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 29 chars, Entropy: 3.72
      Subdomains: 2, Hyphens: 0, Special Chars: 0

   📝 Forms Detected:
      Total Forms: 1
      Password Fields: 0
      Email Fields: 0

   📄 Page Content:
      External Links: 320

   🚩 Phishing Keywords ",,,,,,,,,,,,,,,
https://bsnl.co.in/,bsnl.co.in,19,3.5766,1,0,0,0,9999,0,0,,,0,0,999,0,0,0,0,0,0,1,51224,29,1,0,0,0,0,0,77,1,0,0,0,4ce93e381c6d17a785db3af5ff5b40c5,6bf580989888cf919774834e4eb53393a3313d22f21df716a8c9ede2626d71cc,"https://bsnl.co.in/ 🚨 VERDICT: BENIGN (Risk Score: 0/100, Confidence: 0.50)

Domain: bsnl.co.in
URL: https://bsnl.co.in/
Registrable Domain: bsnl.co.in
Brand/CSE: BULK_IMPORT (seed: )

🔍 Page Features & Analysis:

   URL Structure:
      Length: 19 chars, Entropy: 3.58
      Subdomains: 1, Hyphens: 0, Special Chars: 0

   📄 Page Content:
      External Links: 29

   🚩 Phishing Keywords Detected: secure

   ⚠️ JavaScript Behavior:

📊 Metadata:
   First Seen: 2025-10-17T07:22:25.481656+00:00
   Processing Sta",1.0,benign,0.0,0.0,,0.0,0.0,0.0,0.0,476.0,afc4e0c06eb53ec2,,0.0,0.0,0.0
